,Title,time_stamp,pm2.5_atm_a
4118,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 02:00:00,33.776
4119,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 03:00:00,45.44
4120,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 04:00:00,63.385
4121,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 05:00:00,95.072
4122,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 06:00:00,69.341
4123,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 07:00:00,29.297
4124,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 08:00:00,31.993
4125,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 09:00:00,23.913
4126,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 10:00:00,24.103
4127,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 11:00:00,16.439
4128,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 12:00:00,18.002
4129,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 13:00:00,25.02
4130,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 14:00:00,22.984
4131,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 15:00:00,38.442
4132,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 16:00:00,31.307
4133,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 17:00:00,39.85
4134,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 18:00:00,39.379
4135,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 19:00:00,44.77
4136,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 20:00:00,21.577
4137,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 21:00:00,27.635
4138,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 22:00:00,18.468
4139,Τι σημαίνουν τα γράμματα στις πινακίδες κυκλοφορίας ενός αυτοκινήτου- ΑΧ στην Πάτρα,2023-01-15 23:00:00,14.587
4140,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 00:00:00,192.444
4141,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 01:00:00,200.971
4142,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 02:00:00,212.846
4143,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 03:00:00,227.16
4144,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 04:00:00,355.595
4145,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 05:00:00,292.217
4146,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 06:00:00,336.932
4147,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 07:00:00,2890.151
4148,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 08:00:00,3959.195
4149,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 09:00:00,3993.954
4150,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 10:00:00,4083.784
4151,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 11:00:00,4113.211
4152,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 12:00:00,4221.437
4153,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 13:00:00,4126.304
4154,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 14:00:00,4197.227
4155,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 15:00:00,4191.819
4156,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 16:00:00,4117.678
4157,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 17:00:00,4107.839
4158,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 18:00:00,4089.104
4159,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 19:00:00,4116.757
4160,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 20:00:00,4212.71
4161,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 21:00:00,4271.17
4162,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 22:00:00,4314.412
4163,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 23:00:00,4259.352
4164,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 00:00:00,192.444
4165,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 01:00:00,200.971
4166,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 02:00:00,212.846
4167,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 03:00:00,227.16
4168,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 04:00:00,355.595
4169,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 05:00:00,292.217
4170,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 06:00:00,336.932
4171,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 07:00:00,2890.151
4172,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 08:00:00,3959.195
4173,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 09:00:00,3993.954
4174,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 10:00:00,4083.784
4175,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 11:00:00,4113.211
4176,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 12:00:00,4221.437
4177,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 13:00:00,4126.304
4178,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 14:00:00,4197.227
4179,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 15:00:00,4191.819
4180,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 16:00:00,4117.678
4181,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 17:00:00,4107.839
4182,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 18:00:00,4089.104
4183,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 19:00:00,4116.757
4184,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 20:00:00,4212.71
4185,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 21:00:00,4271.17
4186,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 22:00:00,4314.412
4187,"Καιρός- Αχαΐα: Πού χρειάζονται αλυσίδες, πού έχει διακοπεί η κυκλοφορία",2023-02-05 23:00:00,4259.352
4188,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 00:00:00,13.607
4189,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 01:00:00,13.467
4190,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 02:00:00,11.538
4191,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 03:00:00,7.821
4192,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 04:00:00,5.206
4193,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 05:00:00,14.253
4194,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 06:00:00,16.471
4195,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 07:00:00,6.767
4196,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 08:00:00,11.446
4197,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 09:00:00,9.827
4198,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 10:00:00,33.895
4199,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 11:00:00,36.008
4200,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 12:00:00,40.871
4201,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 13:00:00,56.766
4202,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 14:00:00,53.993
4203,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 15:00:00,78.33
4204,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 16:00:00,83.836
4205,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 17:00:00,81.045
4206,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 18:00:00,87.661
4207,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 19:00:00,77.886
4208,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 20:00:00,73.495
4209,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 21:00:00,54.569
4210,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 22:00:00,32.105
4211,Τέλη κυκλοφορίας και πινακίδες «με τον μήνα» από τον Απρίλιο,2023-01-25 23:00:00,4.468
4212,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 00:00:00,371.269
4213,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 01:00:00,3082.86
4214,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 02:00:00,3732.841
4215,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 03:00:00,3770.088
4216,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 04:00:00,3775.79
4217,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 05:00:00,3645.491
4218,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 06:00:00,3466.682
4219,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 07:00:00,3445.909
4220,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 08:00:00,956.176
4221,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 09:00:00,7.147
4222,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 10:00:00,4.78
4223,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 11:00:00,5.888
4224,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 12:00:00,7.149
4225,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 13:00:00,8.025
4226,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 14:00:00,9.386
4227,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 15:00:00,10.183
4228,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 16:00:00,12.503
4229,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 17:00:00,20.534
4230,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 18:00:00,27.157
4231,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 19:00:00,28.622
4232,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 20:00:00,53.541
4233,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 21:00:00,117.722
4234,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 22:00:00,128.252
4235,Πάσχα 2023: Πότε αναμένεται η περισσότερη κίνηση στην εθνική οδό Αθηνών-Πατρών ,2023-04-11 23:00:00,127.145
4236,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 00:00:00,11.852
4237,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 01:00:00,12.714
4238,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 02:00:00,12.831
4239,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 03:00:00,10.314
4240,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 04:00:00,11.753
4241,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 05:00:00,14.421
4242,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 06:00:00,15.577
4243,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 07:00:00,14.187
4244,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 08:00:00,10.286
4245,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 09:00:00,11.13
4246,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 10:00:00,11.421
4247,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 11:00:00,11.923
4248,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 12:00:00,11.22
4249,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 13:00:00,10.588
4250,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 14:00:00,10.543
4251,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 15:00:00,12.205
4252,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 16:00:00,12.703
4253,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 17:00:00,16.391
4254,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 18:00:00,20.117
4255,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 19:00:00,20.397
4256,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 20:00:00,18.184
4257,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 21:00:00,20.349
4258,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 22:00:00,21.025
4259,Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,2023-05-09 23:00:00,20.841
4260,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 00:00:00,4212.639
4261,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 01:00:00,4207.76
4262,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 02:00:00,4189.303
4263,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 03:00:00,4216.041
4264,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 04:00:00,4168.293
4265,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 05:00:00,4200.418
4266,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 06:00:00,4206.427
4267,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 07:00:00,4091.288
4268,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 08:00:00,4046.974
4269,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 09:00:00,4009.636
4270,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 10:00:00,3966.161
4271,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 11:00:00,2277.214
4272,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 12:00:00,11.5
4273,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 13:00:00,6.851
4274,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 14:00:00,95.283
4275,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 15:00:00,203.966
4276,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 16:00:00,353.298
4277,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 17:00:00,1401.565
4278,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 18:00:00,4119.52
4279,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 19:00:00,4114.548
4280,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 20:00:00,4061.418
4281,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 21:00:00,4071.471
4282,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 22:00:00,4064.372
4283,LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,2023-02-06 23:00:00,4069.086
4284,Καθαρά Δευτέρα: Επιστρέφουν οι εκδρομείς- Απαγορεύεται η κυκλοφορία των φορτηγών,2023-02-27 00:00:00,19.48
4285,Καθαρά Δευτέρα: Επιστρέφουν οι εκδρομείς- Απαγορεύεται η κυκλοφορία των φορτηγών,2023-02-27 01:00:00,22.32
